loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status,region
28700.0,60,8.08,516.98,D,D1,0,MORTGAGE,84600.0,debt_consolidation,36.45,0,13,0,24344.91,49.84,25,Fully Paid,West
34300.0,36,26.58,1206.03,E,E3,9,MORTGAGE,54300.0,debt_consolidation,11.33,1,14,1,6792.14,16.12,23,Fully Paid,Midwest
27700.0,36,5.79,814.0,E,E4,7,MORTGAGE,73800.0,debt_consolidation,1.09,0,7,0,33688.02,81.09,20,Charged Off,West
1700.0,60,29.43,36.67,D,D1,6,MORTGAGE,122900.0,home_improvement,26.21,1,4,0,15569.55,3.11,8,Fully Paid,West
9400.0,60,9.96,172.27,D,D5,10,RENT,65600.0,other,24.12,2,12,0,38728.81,45.51,13,Fully Paid,South
3700.0,36,7.76,110.75,A,A1,4,MORTGAGE,63300.0,debt_consolidation,1.1,0,12,0,3258.35,39.47,24,Fully Paid,Northeast
23200.0,36,19.42,769.6,A,A1,5,MORTGAGE,25400.0,small_business,4.91,1,22,0,25663.03,9.22,23,Fully Paid,South
30500.0,36,7.0,906.53,E,E5,0,OWN,14500.0,debt_consolidation,23.39,0,11,0,6183.26,37.67,18,Fully Paid,Midwest
5300.0,36,20.06,176.76,C,C1,7,OWN,65800.0,debt_consolidation,36.47,1,12,0,27894.96,80.9,14,Charged Off,Midwest
33700.0,36,26.27,1182.03,A,A4,8,MORTGAGE,51700.0,credit_card,36.26,0,17,0,30367.57,13.75,23,Fully Paid,South
22700.0,36,6.2,669.65,A,A5,10,MORTGAGE,41900.0,debt_consolidation,6.06,0,21,0,23107.18,98.35,31,Fully Paid,Northeast
27900.0,60,25.0,581.25,D,D1,4,MORTGAGE,61200.0,other,15.38,0,11,0,13982.33,5.85,16,Fully Paid,Northeast
38900.0,60,14.86,744.68,A,A5,9,MORTGAGE,52600.0,credit_card,1.73,0,13,0,1616.39,28.91,20,Fully Paid,West
4300.0,36,8.99,130.18,A,A1,6,OWN,95200.0,debt_consolidation,18.77,1,20,1,33105.71,77.49,22,Fully Paid,West
36100.0,36,9.4,1097.04,C,C1,9,MORTGAGE,56600.0,small_business,30.12,1,10,0,43522.09,35.75,10,Fully Paid,South
5900.0,36,27.97,209.73,D,D2,3,MORTGAGE,37300.0,other,31.6,0,5,0,36682.39,48.04,10,Fully Paid,Midwest
16300.0,36,7.77,487.96,D,D1,5,RENT,88900.0,credit_card,19.96,1,16,0,44650.9,18.67,21,Fully Paid,Northeast
34200.0,36,26.67,1203.36,B,B2,1,OWN,48600.0,debt_consolidation,3.83,0,24,0,46475.05,71.55,31,Fully Paid,South
36300.0,36,18.61,1195.98,D,D1,3,MORTGAGE,70500.0,debt_consolidation,15.25,0,22,0,22477.32,17.95,31,Fully Paid,South
20700.0,36,5.98,609.38,B,B4,4,MORTGAGE,42700.0,debt_consolidation,37.28,0,8,0,34899.57,84.87,22,Fully Paid,Midwest
24200.0,36,16.61,783.88,B,B3,8,RENT,39100.0,debt_consolidation,9.18,0,6,0,19868.94,53.95,8,Fully Paid,West
28600.0,60,25.44,597.93,D,D2,8,RENT,56500.0,other,12.79,0,20,0,45977.14,54.82,32,Fully Paid,Midwest
33500.0,36,23.16,1146.07,D,D3,7,RENT,54500.0,debt_consolidation,29.87,0,23,0,28148.64,93.35,31,Fully Paid,West
5700.0,36,17.22,185.6,E,E3,3,RENT,68900.0,credit_card,29.34,0,16,1,37622.5,77.3,21,Fully Paid,West
32600.0,60,26.5,687.32,D,D4,5,RENT,47400.0,home_improvement,36.49,1,7,0,725.91,74.31,7,Fully Paid,Northeast
19800.0,36,8.01,594.06,C,C4,6,MORTGAGE,21600.0,small_business,15.52,1,21,0,28777.46,85.8,34,Fully Paid,Northeast
18600.0,36,27.75,660.04,A,A4,0,MORTGAGE,43600.0,debt_consolidation,20.58,1,16,0,37099.56,9.18,18,Fully Paid,West
17500.0,36,26.16,613.28,B,B3,0,MORTGAGE,80600.0,debt_consolidation,18.7,0,18,0,12850.31,72.6,21,Fully Paid,West
20900.0,60,22.71,427.44,B,B1,3,RENT,46700.0,debt_consolidation,37.11,0,20,0,718.7,23.32,22,Fully Paid,Northeast
37900.0,36,25.45,1320.71,B,B5,2,MORTGAGE,47900.0,debt_consolidation,30.77,0,4,0,37181.64,28.09,9,Charged Off,West
22400.0,36,18.6,737.96,G,G4,9,MORTGAGE,88700.0,debt_consolidation,33.26,1,19,0,16904.29,1.51,33,Fully Paid,West
38200.0,36,21.88,1293.28,B,B2,3,RENT,37900.0,credit_card,5.32,0,11,0,21439.48,89.37,17,Charged Off,West
8000.0,36,19.01,264.47,E,E1,8,RENT,25000.0,debt_consolidation,31.67,1,16,0,28102.62,73.91,27,Charged Off,Midwest
29200.0,36,13.89,923.77,D,D4,1,MORTGAGE,50000.0,debt_consolidation,17.32,0,19,0,5512.56,13.93,29,Fully Paid,South
32700.0,36,19.22,1082.92,E,E4,3,MORTGAGE,42500.0,debt_consolidation,0.93,0,16,0,5177.63,32.79,17,Fully Paid,West
27500.0,60,11.44,510.77,C,C4,6,MORTGAGE,33400.0,other,2.4,0,20,0,48044.02,47.99,32,Fully Paid,Northeast
24700.0,60,16.01,477.57,C,C5,1,RENT,49600.0,credit_card,27.12,0,21,1,16944.83,49.39,34,Fully Paid,West
23000.0,36,12.02,715.68,C,C1,7,MORTGAGE,69300.0,small_business,14.88,1,6,0,12776.24,59.57,11,Fully Paid,West
34600.0,36,8.07,1038.67,B,B4,9,RENT,53900.0,debt_consolidation,34.72,0,12,0,2386.91,47.22,26,Fully Paid,Northeast
33000.0,36,13.05,1036.29,D,D1,3,MORTGAGE,63200.0,major_purchase,29.37,1,10,0,8696.44,64.86,13,Fully Paid,Northeast
5800.0,60,26.3,122.09,B,B1,8,MORTGAGE,134100.0,debt_consolidation,0.87,0,6,0,21544.75,88.39,17,Fully Paid,West
34100.0,36,14.53,1084.85,A,A3,0,RENT,45600.0,debt_consolidation,27.48,0,12,0,17103.67,39.81,26,Fully Paid,South
17100.0,36,23.7,587.58,D,D1,6,RENT,62300.0,major_purchase,7.69,0,23,0,21229.09,87.67,23,Fully Paid,Northeast
10900.0,60,9.38,198.71,A,A5,0,RENT,42000.0,major_purchase,16.9,1,8,0,35195.49,21.96,19,Fully Paid,Northeast
34900.0,60,15.61,672.46,F,F5,10,RENT,35500.0,other,24.99,0,3,0,32089.47,12.14,4,Charged Off,Midwest
17800.0,36,7.87,533.36,F,F5,9,RENT,40400.0,major_purchase,34.91,1,21,0,24657.65,23.94,25,Charged Off,West
32500.0,60,8.47,587.55,F,F5,10,MORTGAGE,42600.0,debt_consolidation,18.24,1,23,0,40741.07,20.66,34,Charged Off,Midwest
11300.0,60,20.44,226.83,B,B4,8,MORTGAGE,64800.0,debt_consolidation,32.34,2,21,0,42866.23,98.51,29,Fully Paid,Midwest
1200.0,36,20.19,40.06,A,A1,9,MORTGAGE,175300.0,credit_card,31.32,0,22,0,29540.63,38.11,35,Fully Paid,South
20300.0,36,10.33,622.14,F,F3,9,MORTGAGE,37900.0,debt_consolidation,16.58,0,20,0,5878.55,65.15,24,Fully Paid,West
4900.0,60,16.86,95.44,C,C4,0,MORTGAGE,44000.0,major_purchase,20.04,1,19,0,20308.96,69.61,26,Fully Paid,West
30400.0,36,26.58,1068.9,G,G2,2,MORTGAGE,52500.0,credit_card,28.02,0,17,0,31723.17,44.52,28,Charged Off,Midwest
11800.0,36,9.36,358.46,G,G4,6,RENT,66000.0,other,1.25,0,2,0,3142.55,22.36,11,Charged Off,Northeast
18300.0,36,5.48,536.19,E,E4,0,MORTGAGE,61800.0,credit_card,35.63,0,4,0,995.33,43.81,5,Charged Off,Northeast
4400.0,60,21.3,88.95,B,B4,4,RENT,103000.0,credit_card,30.79,0,10,0,47416.72,47.38,14,Fully Paid,West
12200.0,60,6.34,216.22,B,B4,5,RENT,16100.0,debt_consolidation,9.98,0,18,0,36503.23,95.4,18,Fully Paid,South
31500.0,36,29.5,1133.12,E,E3,2,MORTGAGE,16400.0,debt_consolidation,39.25,1,9,0,7655.39,56.86,10,Fully Paid,South
6900.0,60,20.24,138.28,B,B5,5,OWN,42300.0,small_business,7.18,0,22,0,22256.32,96.99,32,Fully Paid,West
26200.0,60,16.76,509.85,A,A1,3,MORTGAGE,93800.0,other,36.56,0,17,0,9677.86,57.67,19,Fully Paid,Northeast
36800.0,60,15.75,709.93,C,C5,5,OWN,24800.0,debt_consolidation,12.98,1,13,0,514.27,14.5,20,Fully Paid,South
27500.0,36,19.33,911.55,F,F3,5,RENT,12000.0,major_purchase,30.53,0,5,0,19584.66,38.44,16,Fully Paid,West
32600.0,36,7.27,971.39,D,D3,3,MORTGAGE,72100.0,credit_card,18.26,0,6,0,32419.24,79.23,15,Fully Paid,West
5200.0,36,28.25,185.25,C,C4,0,RENT,61200.0,other,29.46,0,8,0,47706.44,42.16,10,Fully Paid,Northeast
10800.0,36,20.64,361.92,A,A4,2,RENT,31400.0,debt_consolidation,6.23,2,19,0,38491.74,9.97,30,Fully Paid,Midwest
35900.0,36,9.6,1092.96,C,C1,10,RENT,33100.0,credit_card,10.78,0,23,0,11506.91,9.61,26,Charged Off,Northeast
28900.0,60,19.06,573.47,G,G4,9,MORTGAGE,33400.0,debt_consolidation,3.99,0,21,1,16810.59,23.71,24,Fully Paid,South
25900.0,36,8.33,779.37,A,A1,6,OWN,57300.0,credit_card,34.61,0,15,0,26029.03,56.48,23,Fully Paid,Midwest
26900.0,60,5.44,472.72,C,C3,1,OWN,39600.0,debt_consolidation,11.85,0,9,0,9563.65,83.02,12,Fully Paid,Northeast
17200.0,36,20.76,576.96,E,E1,3,MORTGAGE,69400.0,credit_card,27.78,1,14,0,41647.29,53.37,22,Fully Paid,South
2700.0,36,21.21,90.91,D,D1,5,MORTGAGE,13000.0,credit_card,32.81,0,5,0,8398.25,74.61,15,Fully Paid,South
31600.0,36,19.59,1049.73,D,D2,4,MORTGAGE,35300.0,debt_consolidation,36.06,0,13,0,14498.65,64.56,20,Fully Paid,Midwest
27500.0,36,9.59,837.15,D,D4,5,OWN,30900.0,home_improvement,4.25,2,4,0,28880.03,52.41,7,Charged Off,Northeast
19400.0,36,20.09,647.15,B,B5,4,MORTGAGE,47700.0,home_improvement,35.72,0,6,0,6161.2,21.48,8,Fully Paid,Northeast
36100.0,60,6.41,640.23,B,B2,8,MORTGAGE,41400.0,small_business,7.89,0,5,0,31230.75,88.32,6,Fully Paid,South
14100.0,36,20.23,470.9,E,E2,10,OWN,80700.0,debt_consolidation,29.48,0,16,0,47211.26,27.57,23,Fully Paid,West
12500.0,36,18.85,412.67,E,E2,1,RENT,21400.0,debt_consolidation,29.15,1,6,0,34576.79,25.28,13,Charged Off,West
35000.0,36,21.38,1180.08,E,E5,3,MORTGAGE,55400.0,credit_card,0.34,2,10,0,40639.23,25.78,10,Fully Paid,Midwest
32100.0,36,27.39,1135.89,F,F5,0,MORTGAGE,71600.0,debt_consolidation,8.82,0,15,0,21924.72,9.57,21,Charged Off,Northeast
21100.0,36,26.26,740.02,C,C2,6,MORTGAGE,137100.0,credit_card,19.68,1,17,0,18265.86,49.87,24,Fully Paid,West
6100.0,36,29.52,219.46,C,C3,0,MORTGAGE,42600.0,debt_consolidation,16.8,0,4,0,16430.13,32.75,10,Fully Paid,Midwest
9400.0,36,29.41,337.9,E,E2,5,MORTGAGE,63700.0,debt_consolidation,36.74,0,16,0,33023.26,52.19,26,Charged Off,South
26600.0,60,24.31,551.11,D,D1,9,RENT,22000.0,debt_consolidation,14.39,0,19,0,25926.78,45.31,30,Charged Off,West
16000.0,36,28.91,572.93,D,D1,9,RENT,16400.0,debt_consolidation,37.48,1,19,0,23615.97,51.98,21,Fully Paid,Northeast
33600.0,60,26.68,709.41,E,E5,8,MORTGAGE,82700.0,other,18.38,0,15,0,5037.3,29.77,18,Fully Paid,South
38000.0,36,23.19,1300.34,E,E1,1,RENT,54000.0,other,38.57,0,8,0,33668.66,81.51,12,Fully Paid,Northeast
32400.0,60,6.88,577.15,B,B4,0,OWN,97700.0,credit_card,29.49,2,21,0,36269.15,53.42,34,Charged Off,South
15700.0,36,6.23,463.28,B,B4,10,MORTGAGE,27300.0,debt_consolidation,33.17,0,7,0,9809.91,20.84,7,Fully Paid,Northeast
31800.0,36,25.94,1112.47,A,A2,10,RENT,70300.0,other,4.2,0,17,0,37985.27,90.18,26,Fully Paid,Midwest
14700.0,36,17.24,478.73,C,C4,10,RENT,137900.0,other,23.45,0,23,0,43969.7,10.95,25,Fully Paid,Northeast
7500.0,60,25.37,156.71,A,A4,9,MORTGAGE,66800.0,small_business,5.71,3,20,0,8731.19,73.34,34,Fully Paid,Northeast
2300.0,36,12.82,72.08,C,C2,2,MORTGAGE,62200.0,credit_card,11.9,1,10,0,22602.08,67.84,15,Fully Paid,South
16000.0,36,14.94,510.84,C,C4,5,RENT,54400.0,debt_consolidation,24.94,0,21,0,43809.26,7.29,23,Charged Off,Northeast
36200.0,36,22.5,1231.81,B,B3,6,MORTGAGE,24700.0,debt_consolidation,29.05,1,2,0,24364.9,90.15,6,Charged Off,Northeast
10300.0,36,27.88,365.88,C,C4,10,MORTGAGE,106700.0,small_business,1.57,0,19,0,40762.69,31.63,22,Fully Paid,Northeast
9100.0,36,7.19,270.95,A,A5,7,RENT,39900.0,small_business,21.24,0,22,0,10787.64,74.09,23,Fully Paid,South
38800.0,36,26.54,1363.82,A,A3,3,RENT,69700.0,debt_consolidation,22.61,0,15,0,3196.56,27.7,18,Fully Paid,West
2000.0,36,24.83,69.35,E,E2,7,RENT,24800.0,debt_consolidation,3.15,0,15,0,2973.34,52.57,18,Fully Paid,West
31600.0,36,12.89,990.92,B,B2,6,MORTGAGE,30000.0,credit_card,20.03,0,9,0,48617.82,97.23,19,Charged Off,West
13500.0,36,13.88,427.05,A,A3,10,OWN,111000.0,major_purchase,28.55,1,24,0,8235.89,61.08,26,Fully Paid,Northeast
2500.0,36,6.16,73.72,C,C2,7,MORTGAGE,45500.0,home_improvement,2.13,0,18,0,43244.56,29.63,28,Fully Paid,Midwest
36800.0,36,5.39,1077.32,D,D5,4,MORTGAGE,112000.0,credit_card,30.41,0,19,0,15786.43,45.84,26,Charged Off,Midwest
6400.0,60,16.93,124.73,B,B1,9,RENT,52100.0,debt_consolidation,23.06,0,16,0,2004.43,67.6,21,Fully Paid,South
22500.0,36,7.39,671.19,D,D1,6,RENT,21600.0,debt_consolidation,33.33,0,11,0,12048.86,44.52,11,Charged Off,West
11700.0,60,9.85,214.21,A,A2,3,RENT,84600.0,home_improvement,8.72,0,21,0,25274.63,91.07,29,Fully Paid,Northeast
3500.0,36,26.17,122.67,A,A5,0,RENT,40300.0,major_purchase,33.33,0,17,0,5338.59,86.75,19,Fully Paid,South
2900.0,60,19.28,57.65,C,C2,2,MORTGAGE,76800.0,debt_consolidation,3.78,0,8,0,46108.17,14.68,11,Fully Paid,Northeast
5500.0,36,20.84,184.62,C,C1,9,MORTGAGE,54900.0,debt_consolidation,16.15,1,18,1,44994.25,78.49,27,Fully Paid,South
3800.0,36,9.69,115.78,D,D5,8,RENT,25000.0,home_improvement,7.98,1,6,0,7457.37,94.24,15,Charged Off,West
30700.0,36,25.72,1072.11,D,D2,10,RENT,58800.0,debt_consolidation,35.04,0,19,0,36855.42,31.69,30,Charged Off,Northeast
19900.0,60,26.7,420.22,G,G4,3,RENT,162400.0,credit_card,28.2,1,15,0,23035.42,23.82,28,Fully Paid,West
14400.0,36,18.08,472.32,C,C1,4,MORTGAGE,69300.0,credit_card,1.01,0,19,0,49106.36,0.96,25,Fully Paid,West
17300.0,36,27.81,614.2,B,B1,2,MORTGAGE,52600.0,major_purchase,0.38,0,19,0,2770.21,11.57,23,Fully Paid,Northeast
37200.0,36,26.12,1303.24,E,E5,10,MORTGAGE,92800.0,major_purchase,11.65,1,16,0,23551.73,96.09,19,Fully Paid,West
36500.0,36,23.28,1249.92,B,B4,5,RENT,60200.0,debt_consolidation,5.73,0,12,0,14273.65,39.11,13,Fully Paid,South
28900.0,36,23.35,990.23,C,C4,3,OWN,60200.0,credit_card,25.21,0,6,0,36318.92,38.73,10,Fully Paid,South
35500.0,36,7.63,1061.35,A,A3,4,RENT,31400.0,debt_consolidation,26.55,0,17,0,5556.71,26.67,30,Fully Paid,South
13500.0,36,11.77,419.14,A,A1,10,MORTGAGE,60900.0,small_business,37.68,1,9,0,31405.43,16.41,22,Charged Off,West
15900.0,36,6.67,471.13,G,G3,6,MORTGAGE,90900.0,small_business,38.08,0,14,0,47402.97,50.88,26,Charged Off,Northeast
24900.0,60,5.22,436.66,E,E4,6,MORTGAGE,35700.0,debt_consolidation,26.36,0,23,0,22694.02,72.32,30,Fully Paid,West
25300.0,36,8.96,765.75,D,D5,8,MORTGAGE,110400.0,debt_consolidation,0.23,0,18,0,22711.53,55.08,19,Fully Paid,West
19800.0,36,27.01,698.56,C,C2,1,OWN,51700.0,debt_consolidation,14.36,0,10,0,24785.12,3.55,22,Fully Paid,South
16600.0,60,11.0,307.1,A,A2,3,RENT,34800.0,credit_card,20.53,1,16,1,20785.41,80.35,29,Fully Paid,Northeast
39500.0,36,29.25,1418.16,A,A1,7,RENT,89200.0,debt_consolidation,19.97,1,8,0,22373.8,93.16,8,Fully Paid,Midwest
33000.0,36,19.93,1099.36,B,B4,3,OWN,46900.0,home_improvement,24.13,1,19,0,23161.93,44.04,29,Fully Paid,Midwest
18000.0,60,10.93,332.79,C,C3,2,RENT,79200.0,home_improvement,38.42,1,15,0,49903.3,36.65,28,Fully Paid,Northeast
29400.0,36,17.43,959.01,D,D5,9,RENT,46800.0,credit_card,35.41,0,9,0,5821.8,22.99,14,Fully Paid,Northeast
11500.0,36,10.48,352.92,D,D2,5,MORTGAGE,52600.0,small_business,4.36,1,3,0,14266.07,30.19,15,Fully Paid,South
4900.0,60,29.6,105.84,B,B2,2,MORTGAGE,69300.0,debt_consolidation,10.64,0,19,0,10539.37,64.44,31,Fully Paid,Northeast
14700.0,60,26.18,309.14,F,F2,1,MORTGAGE,62700.0,other,33.32,0,5,1,27209.4,77.01,5,Fully Paid,Northeast
16700.0,36,5.66,490.15,D,D3,8,RENT,20000.0,debt_consolidation,32.97,0,24,0,140.45,33.22,32,Fully Paid,West
1600.0,36,28.69,57.2,C,C1,2,RENT,30900.0,debt_consolidation,11.01,1,3,0,46054.93,33.97,10,Charged Off,West
32800.0,36,23.03,1120.94,C,C1,0,MORTGAGE,86200.0,debt_consolidation,29.22,0,11,0,26556.05,45.11,14,Fully Paid,Midwest
15000.0,36,7.06,446.08,C,C5,8,MORTGAGE,50700.0,credit_card,26.88,1,7,0,44803.86,17.02,13,Charged Off,South
23600.0,36,21.77,798.27,B,B3,4,MORTGAGE,41700.0,debt_consolidation,18.94,0,12,0,17248.26,92.72,21,Charged Off,South
3900.0,36,21.17,131.27,B,B1,6,MORTGAGE,27500.0,credit_card,8.06,0,21,0,7496.5,70.55,24,Fully Paid,Northeast
7800.0,60,10.47,143.61,D,D4,1,MORTGAGE,31600.0,debt_consolidation,35.55,0,11,0,9614.63,43.36,16,Fully Paid,South
35700.0,60,23.96,737.56,A,A3,0,RENT,19700.0,small_business,27.11,0,18,0,23536.62,12.23,27,Charged Off,Midwest
24700.0,36,7.18,735.37,A,A2,5,RENT,51500.0,credit_card,6.76,0,9,0,2013.45,84.88,15,Fully Paid,West
38100.0,36,17.24,1240.79,A,A2,4,RENT,40200.0,credit_card,28.19,0,7,0,39090.21,48.37,15,Fully Paid,Midwest
40000.0,36,5.25,1169.44,A,A3,9,MORTGAGE,33400.0,other,29.66,0,17,0,39531.83,79.69,27,Fully Paid,Midwest
15500.0,36,29.22,556.36,E,E3,5,RENT,52400.0,major_purchase,35.48,0,11,0,35097.75,3.34,12,Fully Paid,Northeast
12700.0,36,23.79,436.7,D,D3,1,MORTGAGE,65000.0,debt_consolidation,8.91,0,24,0,44816.99,27.37,33,Fully Paid,West
34500.0,60,8.97,626.58,C,C2,6,MORTGAGE,154300.0,credit_card,39.55,0,20,0,27473.86,62.21,27,Fully Paid,Northeast
39900.0,36,13.54,1258.4,A,A5,0,RENT,25400.0,credit_card,6.14,0,5,0,23965.97,48.79,13,Fully Paid,Midwest
25600.0,60,9.01,465.11,C,C1,10,MORTGAGE,96700.0,debt_consolidation,24.03,0,3,1,26458.79,29.51,15,Fully Paid,Midwest
32000.0,36,24.17,1103.73,C,C3,7,OWN,88100.0,debt_consolidation,26.29,0,21,0,9097.68,20.11,24,Fully Paid,South
31500.0,36,6.47,931.61,A,A1,6,MORTGAGE,36700.0,debt_consolidation,16.76,0,3,0,25614.56,30.18,10,Fully Paid,South
14900.0,36,26.01,521.54,C,C4,6,MORTGAGE,60000.0,major_purchase,19.0,0,13,0,27087.85,74.23,23,Fully Paid,South
23400.0,36,28.55,835.58,B,B1,5,RENT,43100.0,debt_consolidation,35.64,1,5,0,38229.49,18.37,18,Fully Paid,South
33500.0,60,21.92,680.72,C,C1,9,RENT,59400.0,debt_consolidation,25.81,0,17,0,17395.97,59.38,31,Fully Paid,Midwest
27800.0,60,10.32,511.15,D,D4,4,RENT,115200.0,debt_consolidation,19.88,0,3,0,4611.35,42.37,12,Fully Paid,South
1800.0,36,14.0,57.0,A,A4,8,MORTGAGE,73300.0,home_improvement,5.13,0,17,1,29873.13,76.3,21,Fully Paid,West
14100.0,36,16.93,457.98,B,B3,2,OWN,69900.0,credit_card,0.29,0,16,0,39397.91,20.16,24,Fully Paid,Midwest
6600.0,36,20.12,220.22,D,D4,8,MORTGAGE,43700.0,home_improvement,5.0,0,15,0,48477.99,27.01,16,Fully Paid,Midwest
10100.0,60,21.72,204.9,C,C4,4,RENT,25800.0,debt_consolidation,38.25,0,12,0,4512.73,39.87,24,Fully Paid,West
36300.0,60,18.86,719.1,E,E2,7,MORTGAGE,48800.0,other,30.56,2,16,0,37317.56,16.66,29,Fully Paid,Northeast
2400.0,36,13.78,75.85,D,D1,10,MORTGAGE,99000.0,credit_card,38.68,0,7,0,29792.0,46.12,18,Fully Paid,South
9600.0,36,27.27,339.39,A,A5,2,MORTGAGE,25200.0,credit_card,1.43,1,17,0,766.86,41.61,17,Fully Paid,Midwest
13100.0,36,7.03,389.47,A,A1,6,RENT,32000.0,other,27.21,0,2,1,35912.08,99.01,14,Fully Paid,West
25100.0,36,16.66,813.38,D,D5,9,MORTGAGE,57700.0,other,1.77,0,12,0,1310.06,59.39,26,Fully Paid,Northeast
21800.0,36,24.39,753.25,A,A4,3,RENT,33100.0,home_improvement,31.28,0,15,0,39262.81,6.95,27,Fully Paid,Northeast
9500.0,36,6.52,281.09,C,C2,4,RENT,36500.0,other,15.24,0,3,0,36066.11,45.99,12,Fully Paid,West
7400.0,60,22.63,151.24,F,F1,3,RENT,43800.0,credit_card,3.83,0,17,0,34396.0,87.85,30,Fully Paid,Midwest
10200.0,36,25.49,355.55,C,C1,8,RENT,27400.0,debt_consolidation,22.72,0,5,1,5999.81,86.68,10,Fully Paid,Midwest
20600.0,36,21.52,695.36,B,B5,6,MORTGAGE,33300.0,debt_consolidation,11.2,1,15,1,45951.65,96.18,29,Fully Paid,South
11600.0,60,5.32,203.62,D,D3,5,RENT,77000.0,credit_card,26.38,0,17,0,44945.65,89.42,20,Charged Off,South
38000.0,36,9.5,1155.83,C,C1,5,MORTGAGE,28200.0,credit_card,26.33,0,16,0,45013.05,17.63,21,Fully Paid,West
19100.0,36,13.55,602.45,C,C4,10,RENT,24400.0,debt_consolidation,28.2,0,3,0,18018.12,0.36,9,Fully Paid,West
3300.0,36,10.84,101.6,F,F5,9,RENT,39500.0,small_business,39.7,0,14,0,24608.65,61.63,28,Fully Paid,Midwest
29400.0,36,29.07,1054.07,B,B1,6,RENT,78100.0,debt_consolidation,15.47,0,18,0,5744.77,70.24,26,Fully Paid,Midwest
13800.0,36,21.29,464.94,G,G3,4,RENT,49100.0,debt_consolidation,18.61,0,21,0,2554.77,13.12,21,Charged Off,West
26500.0,36,12.42,827.54,F,F1,9,RENT,42900.0,debt_consolidation,32.18,0,11,0,2938.87,16.68,22,Fully Paid,West
11900.0,60,28.24,254.34,B,B5,2,MORTGAGE,55400.0,other,23.13,1,16,0,28438.48,96.31,18,Fully Paid,Northeast
23300.0,36,23.51,799.38,A,A3,10,MORTGAGE,22600.0,major_purchase,1.49,0,18,0,16070.16,94.38,19,Charged Off,Northeast
31100.0,60,12.12,581.16,A,A2,10,RENT,69400.0,credit_card,33.72,1,9,0,28977.78,15.7,23,Fully Paid,Northeast
37200.0,36,14.47,1182.86,A,A1,2,RENT,65600.0,small_business,2.06,2,3,0,29633.22,24.7,7,Fully Paid,Northeast
11200.0,60,9.99,205.31,A,A3,6,RENT,44100.0,major_purchase,6.83,0,2,0,45353.12,89.21,16,Fully Paid,Northeast
14100.0,36,29.28,506.35,D,D4,10,MORTGAGE,89600.0,other,4.08,1,24,0,44114.16,43.5,33,Fully Paid,West
19100.0,36,17.93,625.68,A,A5,9,MORTGAGE,30800.0,debt_consolidation,3.12,0,24,0,35929.17,79.81,38,Fully Paid,South
37200.0,36,27.4,1316.47,B,B3,0,MORTGAGE,95200.0,credit_card,1.03,0,6,0,40925.17,39.6,13,Fully Paid,West
36200.0,36,13.66,1142.91,E,E5,3,RENT,58500.0,debt_consolidation,2.2,0,4,0,157.98,73.64,15,Charged Off,Northeast
4500.0,36,26.52,158.15,A,A2,9,RENT,45800.0,other,17.7,0,23,2,776.76,39.68,27,Fully Paid,West
6100.0,60,6.35,108.12,E,E5,7,RENT,53600.0,other,10.11,0,12,0,22929.37,89.92,19,Charged Off,Midwest
20300.0,36,29.55,730.52,B,B2,3,MORTGAGE,51300.0,major_purchase,5.06,0,17,0,32684.69,32.56,19,Fully Paid,West
5200.0,36,27.8,184.6,A,A1,0,RENT,99700.0,credit_card,26.35,2,22,0,39704.21,52.31,35,Fully Paid,West
14500.0,36,14.08,459.49,D,D1,4,MORTGAGE,31600.0,credit_card,9.04,0,10,0,22363.35,52.18,21,Fully Paid,South
6800.0,60,24.37,140.95,D,D1,0,OWN,37000.0,debt_consolidation,0.76,0,5,0,47008.37,64.89,14,Fully Paid,Northeast
25800.0,36,23.81,887.3,E,E4,8,OWN,91000.0,debt_consolidation,16.74,0,10,0,40749.26,30.67,22,Fully Paid,Northeast
38000.0,60,27.53,807.69,D,D1,7,RENT,40200.0,credit_card,12.42,0,15,0,5137.78,64.27,15,Fully Paid,West
39900.0,60,12.68,749.32,E,E4,6,MORTGAGE,85000.0,debt_consolidation,12.74,0,11,0,22008.92,14.1,23,Fully Paid,West
15600.0,36,16.64,505.44,B,B4,4,RENT,126700.0,other,17.81,0,23,0,49743.91,89.36,35,Fully Paid,Northeast
24400.0,36,26.62,858.2,A,A2,3,MORTGAGE,44300.0,debt_consolidation,26.76,0,17,0,20497.09,14.42,20,Fully Paid,Midwest
34400.0,60,24.46,713.57,D,D1,6,RENT,76200.0,other,24.66,0,10,0,19313.49,84.03,12,Fully Paid,Northeast
5600.0,36,14.84,178.64,E,E4,2,RENT,30400.0,home_improvement,37.49,1,4,0,14704.02,69.31,16,Charged Off,Midwest
27900.0,36,26.14,977.58,G,G5,7,RENT,79000.0,debt_consolidation,20.71,0,2,0,24324.45,34.11,15,Fully Paid,West
16900.0,60,6.17,299.05,C,C2,4,MORTGAGE,59900.0,debt_consolidation,18.9,2,23,0,36492.86,32.74,35,Fully Paid,West
9000.0,60,24.55,186.82,B,B1,4,RENT,68600.0,other,8.54,0,21,0,2373.6,96.6,35,Fully Paid,Midwest
